order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7884,33,34,Cheese Burger,2025-03-07,18:43:44,Completed,274.00
7885,7,30,Cheese Burger,2025-04-25,14:45:20,Completed,272.00
7886,32,14,BBQ Chicken Platter,2025-03-23,07:02:59,Completed,479.00
7887,19,1,Fish Fry,2025-03-26,17:11:24,Pending,575.00
7888,26,3,Chicken Shawarma,2025-01-19,14:39:42,Completed,338.00
7889,20,14,Thai Fried Rice,2025-04-05,15:26:44,Completed,335.00
7890,25,18,Grilled Steak,2025-04-15,22:16:38,Completed,711.00
7891,3,45,Hakka Noodles,2025-02-27,11:42:44,Completed,249.00
7892,8,11,Cappuccino,2025-01-09,12:34:20,Completed,215.00
7893,26,19,Falafel Wrap,2025-02-06,16:54:36,Completed,230.00
7894,26,13,Masala Dosa,2025-03-13,22:12:08,Completed,189.00
7895,31,31,Paneer Butter Masala,2025-01-15,14:02:53,Completed,311.00
7896,5,16,Pizza Margherita,2025-03-20,18:28:47,Completed,632.00
7897,3,43,Chocolate Sundae,2025-04-09,13:49:13,Completed,131.00
7898,1,10,Ramen Bowl,2025-04-21,15:58:11,Completed,491.00
7899,4,26,Pasta Alfredo,2025-01-20,16:32:04,Completed,440.00
7900,13,22,Donut Box,2025-04-03,21:01:55,Completed,272.00
7901,34,19,Falafel Wrap,2025-01-21,11:35:20,Completed,216.00
7902,27,34,Falafel Wrap,2025-01-03,12:46:59,Completed,209.00
7903,10,7,Donut Box,2025-01-30,07:24:00,Completed,309.00
7904,8,15,Hakka Noodles,2025-03-22,08:36:34,Completed,341.00
7905,25,19,Donut Box,2025-03-20,19:28:58,Completed,335.00
7906,17,23,Thai Fried Rice,2025-02-28,22:58:57,Completed,367.00
7907,24,15,Chicken Shawarma,2025-02-06,12:24:16,Pending,324.00
7908,2,28,Pad Thai,2025-01-19,08:29:26,Completed,438.00
7909,15,26,Chicken Shawarma,2025-04-18,18:13:25,Completed,336.00
7910,30,47,Hot Pot Combo,2025-02-26,19:29:23,Completed,762.00
7911,9,47,Chocolate Sundae,2025-01-27,14:13:45,Completed,169.00
7912,24,30,Falafel Wrap,2025-04-21,20:23:41,Completed,300.00
7913,10,31,Paneer Butter Masala,2025-03-11,21:19:57,Pending,449.00
7914,27,4,Grilled Steak,2025-01-28,17:35:56,Completed,708.00
7915,34,28,Cheese Burger,2025-02-26,07:44:13,Completed,264.00
7916,18,48,Donut Box,2025-03-14,11:41:25,Completed,260.00
7917,10,27,Ramen Bowl,2025-03-01,14:55:47,Completed,564.00
7918,21,40,Hakka Noodles,2025-03-20,23:47:40,Pending,244.00
7919,5,6,Chicken Biryani,2025-01-02,08:21:54,Completed,431.00
7920,13,48,Chicken Shawarma,2025-01-28,16:53:04,Completed,310.00
7921,29,31,Ramen Bowl,2025-04-01,12:18:19,Completed,583.00
7922,11,10,Cheese Burger,2025-02-23,10:34:58,Completed,260.00
7923,31,45,Chicken Momos,2025-03-30,14:07:42,Cancelled,313.00
7924,7,49,Mutton Biryani,2025-01-18,19:30:24,Completed,385.00
7925,24,29,BBQ Chicken Platter,2025-03-15,12:28:57,Completed,575.00
7926,23,22,Masala Dosa,2025-04-24,18:04:11,Completed,256.00
7927,26,10,Paneer Butter Masala,2025-04-30,13:40:20,Completed,311.00
7928,23,39,Cappuccino,2025-01-03,20:10:23,Pending,199.00
7929,33,18,Chocolate Sundae,2025-04-26,07:31:20,Cancelled,133.00
7930,16,45,Pad Thai,2025-02-03,21:27:21,Completed,417.00
7931,6,22,Falafel Wrap,2025-01-05,11:55:59,Completed,346.00
7932,2,20,Pasta Alfredo,2025-01-26,22:24:24,Completed,349.00
7933,25,22,Veg Chowmein,2025-04-13,23:54:50,Completed,297.00
7934,9,23,Seekh Kebab,2025-02-03,13:31:18,Completed,415.00
7935,6,43,Ramen Bowl,2025-04-21,23:57:07,Completed,472.00
7936,7,16,Masala Dosa,2025-01-23,18:04:09,Completed,240.00
7937,6,5,Chicken Biryani,2025-04-03,07:47:51,Completed,498.00
7938,5,10,BBQ Chicken Platter,2025-03-22,21:40:55,Completed,477.00
7939,8,4,Butter Chicken,2025-01-18,13:58:47,Cancelled,397.00
7940,6,46,Masala Dosa,2025-01-01,20:50:43,Completed,192.00
7941,6,25,Ramen Bowl,2025-03-22,23:12:30,Pending,566.00
7942,12,31,Pad Thai,2025-04-04,08:28:11,Completed,320.00
7943,12,13,Chicken Momos,2025-01-19,13:44:07,Completed,219.00
7944,13,12,Ramen Bowl,2025-04-07,14:10:25,Completed,591.00
7945,19,39,Pizza Margherita,2025-03-06,16:13:27,Completed,568.00
7946,16,34,Chicken Biryani,2025-03-25,15:18:48,Completed,355.00
7947,5,32,Veg Chowmein,2025-04-26,08:39:48,Pending,230.00
7948,29,1,Seekh Kebab,2025-03-28,09:20:37,Completed,392.00
7949,5,37,Chicken Momos,2025-04-04,17:28:22,Completed,322.00
7950,24,32,Pad Thai,2025-04-08,22:20:34,Cancelled,348.00
7951,15,38,Cheese Burger,2025-01-06,18:26:29,Pending,303.00
7952,26,30,Hot Pot Combo,2025-02-27,11:09:47,Completed,767.00
7953,2,9,Ramen Bowl,2025-02-18,11:25:23,Completed,484.00
7954,10,38,Cheese Burger,2025-01-28,10:01:25,Completed,289.00
7955,22,13,Chicken Biryani,2025-03-05,19:10:19,Pending,480.00
7956,18,15,Grilled Steak,2025-03-04,22:27:27,Cancelled,650.00
7957,32,43,Mutton Biryani,2025-02-15,10:04:20,Completed,535.00
7958,19,10,Fish Fry,2025-03-08,22:51:13,Completed,483.00
7959,20,41,Cheese Burger,2025-02-13,16:43:39,Completed,251.00
7960,9,34,Pad Thai,2025-02-13,18:51:44,Pending,394.00
7961,31,5,Chicken Biryani,2025-02-27,18:26:15,Completed,423.00
7962,15,21,Thai Fried Rice,2025-04-28,22:50:17,Completed,377.00
7963,22,45,Grilled Steak,2025-04-26,11:20:50,Completed,668.00
7964,16,16,Cappuccino,2025-03-14,22:56:01,Completed,174.00
7965,25,49,Chicken Shawarma,2025-03-21,17:05:33,Completed,384.00
7966,18,5,Hot Pot Combo,2025-02-19,13:50:49,Completed,696.00
7967,24,50,Mutton Biryani,2025-03-02,14:14:40,Completed,471.00
7968,31,36,Chicken Shawarma,2025-04-11,15:20:31,Cancelled,384.00
7969,13,42,Grilled Steak,2025-04-29,10:18:46,Completed,659.00
7970,34,33,Pad Thai,2025-02-01,19:27:44,Pending,302.00
7971,20,17,Grilled Steak,2025-01-19,16:01:01,Completed,717.00
7972,6,24,Hot Pot Combo,2025-04-10,11:28:40,Completed,700.00
7973,29,49,Ramen Bowl,2025-01-14,15:29:17,Completed,595.00
7974,30,19,Cheese Burger,2025-03-17,11:20:01,Completed,303.00
7975,31,24,Chicken Shawarma,2025-02-10,19:35:01,Completed,312.00
7976,26,12,Ramen Bowl,2025-03-20,08:41:18,Completed,585.00
7977,3,33,Mutton Biryani,2025-04-03,11:31:04,Cancelled,415.00
7978,10,7,Chocolate Sundae,2025-01-21,14:05:48,Completed,211.00
7979,22,6,Pizza Margherita,2025-02-13,09:31:25,Completed,614.00
7980,27,42,Pasta Alfredo,2025-03-30,11:35:52,Completed,333.00
7981,29,11,Paneer Butter Masala,2025-04-08,15:14:15,Completed,432.00
7982,2,4,Thai Fried Rice,2025-04-18,14:30:02,Completed,289.00
7983,10,9,Chocolate Sundae,2025-02-10,17:24:48,Completed,221.00
7984,2,33,Hakka Noodles,2025-02-07,22:01:42,Completed,326.00
7985,5,3,Grilled Steak,2025-03-17,08:13:14,Completed,611.00
7986,23,45,Masala Dosa,2025-03-16,18:32:57,Pending,281.00
7987,14,10,Falafel Wrap,2025-01-01,16:17:35,Completed,299.00
7988,11,13,Hakka Noodles,2025-03-19,15:21:12,Completed,286.00
7989,26,8,Thai Fried Rice,2025-02-06,21:01:28,Completed,361.00
7990,26,14,Cheese Burger,2025-01-15,08:24:51,Completed,272.00
7991,13,49,BBQ Chicken Platter,2025-04-05,16:53:44,Completed,601.00
7992,20,24,Hot Pot Combo,2025-01-07,14:36:56,Pending,724.00
7993,14,33,Chicken Biryani,2025-02-09,07:13:53,Completed,425.00
7994,14,32,Seekh Kebab,2025-02-19,17:29:25,Completed,342.00
7995,32,31,Falafel Wrap,2025-03-18,16:50:42,Pending,263.00
7996,5,40,Paneer Butter Masala,2025-04-24,07:54:01,Completed,292.00
7997,18,1,Pad Thai,2025-02-26,19:46:36,Cancelled,324.00
7998,4,24,Grilled Steak,2025-03-24,13:27:47,Pending,629.00
7999,18,27,Thai Fried Rice,2025-01-03,16:49:02,Pending,307.00
8000,10,17,Hot Pot Combo,2025-04-30,13:07:58,Completed,667.00
